Learning Curves:
Net:, Epoch:, Train Loss:, Train Error:,  Validation Loss:, Validation Error:
24,24,23.29273776691828,7.698,23.280124471319844,7.22
24,25,23.28497686223368,7.481999999999999,23.272867637244634,7.02
24,26,23.277548620016784,7.2700000000000005,23.265955528824882,6.76
24,27,23.27043135814379,7.084,23.259372402993566,6.550000000000001
24,28,23.263607410890224,6.868,23.253104736923497,6.41
24,29,23.25706146774296,6.678000000000001,23.247140124319436,6.29
24,30,23.250779398874045,6.468,23.241466430424754,6.11
24,31,23.244747499437263,6.338000000000001,23.236071167516297,5.94
24,32,23.238952116123283,6.184,23.230941142289417,5.7700000000000005
24,33,23.23337959484826,6.042,23.226062424924567,5.59
24,34,23.22801644811679,5.872,23.22142060783339,5.43
24,35,23.22284963530939,5.728,23.217001242044446,5.25
24,36,23.217866871967235,5.574,23.212790317470876,5.16
24,37,23.213056907042404,5.412,23.208774681998232,5.04
24,38,23.20840972335167,5.28,23.204942340216586,5.0
24,39,23.203916633372195,5.17,23.201282612168995,4.859999999999999
24,40,23.19957026349721,5.045999999999999,23.197786158477456,4.82
24,41,23.195364440994965,4.902,23.19444489347176,4.75
24,42,23.191294012762558,4.7940000000000005,23.191251816712047,4.72
24,43,23.187354629999202,4.658,23.188200797136265,4.590000000000001
24,44,23.183542529328307,4.553999999999999,23.185286343067443,4.51
24,45,23.17985433262793,4.484,23.182503385998793,4.31
24,46,23.176286878649226,4.366,23.179847097766284,4.29
24,47,23.172837091659055,4.258,23.177312751149778,4.21
24,48,23.16950188682981,4.132000000000001,23.174895625189503,4.14
24,49,23.16627810912203,4.0280000000000005,23.172590950729283,4.04
24,50,23.163162501499833,3.9419999999999997,23.170393889856765,4.01
24,51,23.16015169845148,3.848,23.16829954373174,3.95
24,52,23.157242240794623,3.7539999999999996,23.16630298423591,3.9
24,53,23.154430606977275,3.676,23.16439930421897,3.83
24,54,23.151713254747737,3.588,23.16258367904894,3.75
24,55,23.1490866659806,3.5020000000000002,23.160851430234366,3.6900000000000004
24,56,23.146547387460977,3.422,23.15919808160981,3.62
24,57,23.14409206190815,3.318,23.157619400511855,3.5999999999999996
24,58,23.141717446167846,3.248,23.156111419932476,3.58
24,59,23.139420416527223,3.18,23.154670441618304,3.54
24,60,23.13719796361035,3.108,23.153293023362934,3.55
25,0,23.391357099416773,10.722,23.3610750716071,9.62
25,1,23.29727361247335,8.12,23.27986818386456,7.180000000000001
25,2,23.249836734226385,6.593999999999999,23.240415073616905,6.2
25,3,23.216636170191908,5.66,23.213678229412057,5.47
25,4,23.191608207343403,4.872,23.194375044113027,4.89
25,5,23.172166777879703,4.268000000000001,23.180109355665955,4.52
25,6,23.156716534624863,3.81,23.169360010352616,4.22
25,7,23.144089917946506,3.434,23.161023061870242,4.01
25,8,23.133499020078858,3.1,23.15437177512963,3.84
25,9,23.124435152845564,2.856,23.148944100864313,3.6999999999999997
25,10,23.11656033107733,2.62,23.14443709785346,3.5000000000000004
25,11,23.109651023946547,2.426,23.14066165710137,3.4000000000000004
25,12,23.103551261556525,2.26,23.137497725598955,3.3099999999999996
25,13,23.098134689780647,2.088,23.134853489801124,3.2099999999999995
25,14,23.093291399948694,1.968,23.132648509596123,3.1199999999999997
25,15,23.08892620694823,1.83,23.130810360570894,3.06
25,16,23.084956442873086,1.714,23.129273492341603,2.98
25,17,23.08131021112075,1.5939999999999999,23.127979865397577,2.94
25,18,23.07792836400392,1.488,23.126882323971955,2.91
25,19,23.074767582721027,1.35,23.12594751727472,2.86
25,20,23.071798955010312,1.244,23.125153672304908,2.87
25,21,23.069003326319613,1.172,23.124485477626497,2.83
25,22,23.066367378698903,1.0959999999999999,23.123930813060472,2.83
25,23,23.063881260935705,1.02,23.123479643781764,2.79
25,24,23.061537329273886,0.938,23.123123570117492,2.76
25,25,23.059329500710792,0.856,23.122855431817584,2.76
25,26,23.05725290203751,0.784,23.12266911838202,2.77
25,27,23.055303695113004,0.712,23.122559608463906,2.78
25,28,23.053478777895723,0.65,23.122522722824996,2.77
25,29,23.051775092546052,0.588,23.12255409795183,2.78
25,30,23.05018885867863,0.528,23.12264774031323,2.75
25,31,23.048715265120677,0.488,23.122795109229124,2.74
25,32,23.04734856386602,0.44600000000000006,23.12298528857329,2.7199999999999998
25,33,23.046082204975303,0.41200000000000003,23.123206170108144,2.7199999999999998
25,34,23.044908977762493,0.376,23.123446205553346,2.73
25,35,23.043821123410044,0.33,23.12369576749229,2.75
25,36,23.042810383749682,0.302,23.123947231641004,2.74
25,37,23.041868389215498,0.26,23.124194513282596,2.7199999999999998
25,38,23.040987410185373,0.24,23.124433326888308,2.7
25,39,23.04016099234527,0.21,23.124661971215716,2.69
25,40,23.039384250013,0.186,23.124881689919743,2.68
25,41,23.03865376992662,0.17600000000000002,23.12509596018302,2.65
25,42,23.03796716953082,0.16,23.12530883296856,2.64
25,43,23.037322554214267,0.13799999999999998,23.125523292197276,2.64
25,44,23.036718127019963,0.13,23.125740599341587,2.67
25,45,23.03615201046283,0.11199999999999999,23.125960727250824,2.6599999999999997
25,46,23.035622219011366,0.104,23.126183258445145,2.65
25,47,23.035126750956728,0.094,23.12640809778389,2.6599999999999997
25,48,23.0346638313885,0.086,23.12663584774139,2.65
25,49,23.03423225550038,0.08,23.12686806887202,2.64
25,50,23.033831531214243,0.066,23.127107382757327,2.62
25,51,23.033461473979518,0.058,23.127356803890777,2.6
25,52,23.033121381473965,0.052,23.127617970195367,2.59
25,53,23.0328094810378,0.048,23.12788968869717,2.62
25,54,23.03252314313887,0.044000000000000004,23.128168630580088,2.62
25,55,23.032259513433203,0.042,23.128451314837633,2.6
25,56,23.032015977988372,0.04,23.128735267435673,2.6
25,57,23.031790315330447,0.04,23.129019025779918,2.6100000000000003
25,58,23.031580674233012,0.04,23.129301765493782,2.6100000000000003
25,59,23.03138550362395,0.034,23.12958299754592,2.63
25,60,23.031203486209822,0.034,23.12986239414559,2.64
26,0,23.659894060771883,19.624,23.617905128655398,17.79
26,1,23.410996927579387,11.424,23.38150332307887,10.05
26,2,23.337929102692286,9.347999999999999,23.314399797562217,8.290000000000001
26,3,23.29590988177653,8.154,23.276008094685817,7.2700000000000005
26,4,23.266689666811963,7.3340000000000005,23.250119486786705,6.5600000000000005
26,5,23.244161447437772,6.624,23.23085399326099,6.03
26,6,23.2255238398207,6.094,23.215252274324122,5.5
26,7,23.210578441935546,5.644,23.20332442452613,5.18
26,8,23.197787439064403,5.258,23.193589323812635,4.95
26,9,23.18686684749238,4.936,23.185595365905186,4.82
26,10,23.177013714318317,4.63,23.178754584628937,4.6
26,11,23.16772826516087,4.338,23.172436091682023,4.44
26,12,23.15899776453639,4.088,23.166631344226534,4.22
26,13,23.150752572472552,3.8440000000000003,23.161165060520567,4.04
26,14,23.143101239678067,3.636,23.156193304560585,3.93
26,15,23.13625455129942,3.44,23.151887613448558,3.7600000000000002
26,16,23.129352612200343,3.212,23.147552678990174,3.62
26,17,23.12322350405357,2.9819999999999998,23.144039854087072,3.4299999999999997
26,18,23.11768779411979,2.794,23.14097979336467,3.34
26,19,23.112852742750874,2.664,23.138618150507344,3.2399999999999998
26,20,23.108185109783808,2.494,23.136242887447917,3.16
26,21,23.104322447482556,2.358,23.134698773145413,3.11
26,22,23.100754764098454,2.2640000000000002,23.13328565595186,3.04
26,23,23.09712109925659,2.1260000000000003,23.1317420280461,3.04
26,24,23.093552068264643,2.028,23.13016961594144,3.0
26,25,23.090505371073775,1.9539999999999997,23.129044870475663,2.9899999999999998
26,26,23.087815396699963,1.848,23.12813682403158,2.94
26,27,23.085019362111655,1.76,23.127279441898125,2.91
26,28,23.08219431897462,1.688,23.12637226735024,2.82
26,29,23.079850974105433,1.6,23.125772027666308,2.85
26,30,23.077335006187386,1.51,23.124990616373985,2.79
26,31,23.075276733367968,1.4460000000000002,23.12462958086485,2.75
26,32,23.073043506814084,1.37,23.12412489024478,2.75
26,33,23.070827926038383,1.266,23.123598970324306,2.68
26,34,23.06868298773538,1.184,23.12319297725015,2.68
26,35,23.066990777551798,1.138,23.123072888454598,2.69
26,36,23.065047676255865,1.06,23.122749219701728,2.68
26,37,23.063311347941745,1.014,23.12261816246078,2.6100000000000003
26,38,23.061607022661146,0.936,23.122467715552208,2.6100000000000003
26,39,23.05974018994053,0.88,23.12223957624856,2.63
26,40,23.058453652289607,0.8420000000000001,23.1224581765074,2.65
26,41,23.056886137236365,0.79,23.122410711307694,2.67
26,42,23.055297073477696,0.734,23.122343269014916,2.59
26,43,23.053991713685747,0.6779999999999999,23.122489902029216,2.62
26,44,23.05277580084703,0.652,23.12270626066114,2.63
26,45,23.051535440931595,0.608,23.12293350094944,2.62
26,46,23.0504232345977,0.5760000000000001,23.123196063353838,2.62
26,47,23.049304095527333,0.53,23.123510358483884,2.64
26,48,23.048385837406276,0.502,23.12386836908293,2.6599999999999997
26,49,23.047420806646887,0.47600000000000003,23.124270252248422,2.64
26,50,23.046608946985906,0.45199999999999996,23.124686641774442,2.64
26,51,23.04572498958937,0.41200000000000003,23.125066677657372,2.63
26,52,23.044960378439516,0.386,23.125457394253477,2.65
26,53,23.04423863084548,0.364,23.12598600733141,2.6599999999999997
26,54,23.043608141373,0.34199999999999997,23.12659396437062,2.6599999999999997
26,55,23.0428855341001,0.318,23.126995728782557,2.67
26,56,23.042348960657314,0.308,23.12766972098945,2.68
26,57,23.041677605525813,0.28400000000000003,23.12789979677989,2.6599999999999997
26,58,23.041124389123972,0.27,23.128331992272003,2.65
26,59,23.04050505605095,0.254,23.12865645332072,2.67
26,60,23.04000112695591,0.23800000000000002,23.129205444331625,2.69
27,0,23.198455642626193,5.394,23.197326047435183,5.140000000000001
27,1,23.13997078184543,3.7060000000000004,23.1585420726294,3.93
27,2,23.116400162445345,2.8819999999999997,23.145371257561024,3.6799999999999997
27,3,23.09624379398949,2.29,23.132245185294924,3.2
27,4,23.075123379099598,1.584,23.122241351774356,2.85
27,5,23.06576082009348,1.298,23.118597131339666,2.74
27,6,23.057225691274834,0.97,23.118038561316848,2.54
27,7,23.05103760381288,0.786,23.117558106583786,2.45
27,8,23.044750874059446,0.5640000000000001,23.11754570246211,2.44
27,9,23.040260798093605,0.40800000000000003,23.117064372275625,2.3800000000000003
27,10,23.037307945319206,0.302,23.11888975175862,2.32
27,11,23.034620732903925,0.218,23.119838909322972,2.32
27,12,23.03294771604463,0.17600000000000002,23.121866027165012,2.2399999999999998
27,13,23.03157005807824,0.122,23.122181584588432,2.19
27,14,23.030524658319774,0.082,23.12288930776296,2.17
27,15,23.029704257240223,0.06,23.123430816893546,2.18
27,16,23.029085557704292,0.034,23.124140143179595,2.1399999999999997
27,17,23.028619002487847,0.022000000000000002,23.1249655364019,2.11
27,18,23.028270448940486,0.016,23.125793660808473,2.12
27,19,23.027987585790573,0.008,23.126350100586716,2.12
27,20,23.027763878872413,0.006,23.12692686814877,2.12
27,21,23.02758146276679,0.004,23.12748865515132,2.11
27,22,23.02743327066158,0.002,23.127969674475107,2.11
27,23,23.027311940512675,0.0,23.128481013754925,2.11
27,24,23.02720996639722,0.0,23.128822662489135,2.13
27,25,23.02712152952563,0.0,23.129222856891605,2.13
27,26,23.027046554221446,0.0,23.129457299956076,2.1
27,27,23.026980234654978,0.0,23.129790002284324,2.09
27,28,23.026922516308748,0.0,23.13000282219273,2.08
27,29,23.026872823885192,0.0,23.130254660023645,2.07
27,30,23.026828504719244,0.0,23.13044809902982,2.08
27,31,23.026789908014457,0.0,23.130653468808024,2.08
27,32,23.026755500809664,0.0,23.13087094607977,2.09
27,33,23.026726054006954,0.0,23.131034760242056,2.06
27,34,23.02669933463356,0.0,23.131233450553705,2.07
27,35,23.02667584183267,0.0,23.13136965712509,2.07
27,36,23.026654057072477,0.0,23.13150994977009,2.06
27,37,23.02663534167884,0.0,23.131663751956093,2.07
27,38,23.026618495891615,0.0,23.13180762162562,2.08
27,39,23.026603233454168,0.0,23.13194835044286,2.09
27,40,23.02658963038277,0.0,23.132076301709205,2.09
28,0,23.189661747068477,5.074,23.1856720363866,4.55
28,1,23.1414369681881,3.5740000000000003,23.15673269050979,3.82
28,2,23.106802936710785,2.5340000000000003,23.138716397174758,3.4099999999999997
28,3,23.086914165787537,1.9120000000000001,23.128891856681793,2.9499999999999997
28,4,23.074646025582748,1.51,23.124709404690435,2.75
28,5,23.063883315296675,1.1780000000000002,23.120804020106053,2.63
28,6,23.05588420657992,0.9039999999999999,23.117617211794325,2.55
28,7,23.050071114094173,0.7040000000000001,23.11601416909921,2.54
28,8,23.04593115859363,0.5599999999999999,23.11634693725901,2.46
28,9,23.042910363233002,0.464,23.116885658888858,2.42
28,10,23.04074965545123,0.362,23.117698350067105,2.45
28,11,23.038870055237183,0.32,23.11857951532465,2.42
28,12,23.03681614732716,0.234,23.11846862448079,2.37
28,13,23.035397758129843,0.186,23.118779066330493,2.3800000000000003
28,14,23.034178478201056,0.13999999999999999,23.118858139471115,2.27
28,15,23.033253402078543,0.108,23.118901002227982,2.27
28,16,23.032543154859262,0.084,23.118992631535978,2.25
28,17,23.031978210280027,0.064,23.11906832893638,2.22
28,18,23.031485076387654,0.052,23.119190079699194,2.23
28,19,23.03108553494497,0.04,23.11918385033809,2.1999999999999997
28,20,23.030758304048437,0.034,23.1192254714605,2.1999999999999997
28,21,23.03047927367935,0.03,23.119355041561242,2.2399999999999998
28,22,23.030252013531104,0.026,23.119433414809134,2.25
28,23,23.030057999354753,0.024,23.11955857045994,2.2399999999999998
28,24,23.029898025518747,0.018000000000000002,23.11964050592304,2.2399999999999998
28,25,23.02976484999023,0.013999999999999999,23.119795403864067,2.23
28,26,23.029645552975122,0.012,23.119882568103254,2.23
28,27,23.029549651136595,0.01,23.120006487315006,2.2399999999999998
28,28,23.029464659263088,0.01,23.120137688145356,2.22
28,29,23.0293934720928,0.01,23.1202339270374,2.23
28,30,23.02933124440272,0.01,23.12032345783355,2.22
28,31,23.029279441002913,0.008,23.120423791880196,2.22
28,32,23.02923164348783,0.004,23.12051454519147,2.21
28,33,23.02919136180631,0.004,23.12060444585505,2.22
28,34,23.029155469243637,0.004,23.120664603199963,2.22
28,35,23.029124334409335,0.004,23.120736319135403,2.22
28,36,23.02909632258406,0.004,23.120796900085534,2.22
28,37,23.029071675536645,0.004,23.120855691638535,2.22
28,38,23.029050283317165,0.004,23.12089907110454,2.22
28,39,23.029031021668096,0.004,23.12094442435529,2.22
28,40,23.029014937435864,0.004,23.12099042958371,2.22
29,0,23.178402302065432,4.786,23.179471053812573,4.45
29,1,23.14572440081866,3.866,23.16157694274331,4.18
29,2,23.106291026853413,2.568,23.13417356050262,3.35
29,3,23.080365500100566,1.704,23.11877905071683,2.8000000000000003
29,4,23.066907459030418,1.24,23.11377229718891,2.56
29,5,23.059071811128437,0.9480000000000001,23.11277893980574,2.52
29,6,23.05384878500596,0.7779999999999999,23.112950074475947,2.4699999999999998
29,7,23.050372499446194,0.656,23.11339106020863,2.37
29,8,23.046869969840756,0.536,23.11340614114308,2.36
29,9,23.044523410242082,0.462,23.113923390534094,2.34
29,10,23.042448443634417,0.374,23.113863115230068,2.32
29,11,23.040824784558268,0.326,23.113820192913234,2.32
29,12,23.03945295570201,0.27799999999999997,23.113546357214222,2.27
29,13,23.038457282912965,0.242,23.11340707661004,2.26
29,14,23.037638378321546,0.20600000000000002,23.113204283004347,2.21
29,15,23.036959272384134,0.174,23.112840248633166,2.15
29,16,23.036439163973647,0.164,23.11261597581328,2.12
29,17,23.03601868054549,0.152,23.112396247714276,2.11
29,18,23.03567732249221,0.13999999999999999,23.112229611037645,2.1
29,19,23.03540206535234,0.128,23.112162789949483,2.08
29,20,23.035188265418803,0.124,23.112091807658032,2.08
29,21,23.035007641767322,0.122,23.112044486487004,2.09
29,22,23.034862771773437,0.116,23.112038849340564,2.11
29,23,23.034749416934932,0.116,23.11206221412234,2.1
29,24,23.034653969795784,0.11199999999999999,23.112105027201416,2.09
29,25,23.0345750373372,0.11199999999999999,23.11213789145226,2.09
29,26,23.034511389526905,0.108,23.112193148110116,2.08
29,27,23.034455188243655,0.108,23.11223530200756,2.07
29,28,23.0344102112028,0.108,23.11228474052867,2.07
29,29,23.034371593698037,0.108,23.112330246917885,2.07
29,30,23.034338835446142,0.106,23.112366711184908,2.07
29,31,23.034311792186855,0.106,23.112402609068056,2.08
29,32,23.03428871509819,0.104,23.112439031142898,2.08
29,33,23.034269365760753,0.104,23.112467889033987,2.08
29,34,23.034253113555692,0.104,23.112493377809656,2.08
29,35,23.0342393239761,0.104,23.11251586958404,2.08
29,36,23.034227768157454,0.104,23.11253590560393,2.08
29,37,23.034217956544516,0.104,23.112552252401592,2.08
29,38,23.034209690029044,0.104,23.112565449007246,2.07
29,39,23.034202657934973,0.104,23.112576950566954,2.07
29,40,23.03419668519753,0.10200000000000001,23.11258844149232,2.07
30,0,23.201970621665442,5.338,23.20558098475937,5.45
30,1,23.133116768446435,3.4099999999999997,23.151748582661206,3.84
30,2,23.102502678979096,2.416,23.1306243799986,3.16
30,3,23.08303277106503,1.72,23.119348743281723,2.73
30,4,23.072098436083916,1.376,23.115284984327108,2.6
30,5,23.06491261679907,1.168,23.113700791697052,2.52
30,6,23.059462231872143,0.9740000000000001,23.112391703559144,2.4299999999999997
30,7,23.055605666185986,0.8240000000000001,23.11184819961228,2.37
30,8,23.05244037453078,0.696,23.111097565401906,2.3
30,9,23.050085504184313,0.604,23.11059014498798,2.3
30,10,23.048366247012037,0.526,23.11034339437525,2.3
30,11,23.04709964431826,0.47800000000000004,23.110072346517757,2.2800000000000002
30,12,23.046191685767287,0.438,23.109908378476895,2.25
30,13,23.045453912105867,0.40800000000000003,23.109733809282147,2.27
30,14,23.044906551075513,0.384,23.109644152361597,2.27
30,15,23.04445569305041,0.366,23.10948085239426,2.23
30,16,23.044097219634285,0.344,23.10940444499356,2.21
30,17,23.04380654227752,0.328,23.109348256775608,2.22
30,18,23.04358863152828,0.32,23.109313202868897,2.23
30,19,23.043420907167604,0.316,23.10932399575056,2.23
30,20,23.043293031529355,0.302,23.109361857163183,2.23
30,21,23.043195955323068,0.3,23.109405612094044,2.23
30,22,23.043119967655997,0.302,23.10945944489637,2.23
30,23,23.04306072723313,0.298,23.10951520570017,2.21
30,24,23.043014331845782,0.292,23.10956057026971,2.21
30,25,23.042978435973733,0.292,23.10960433501486,2.21
30,26,23.042950068716785,0.292,23.109637976061293,2.22
30,27,23.04292759968557,0.28800000000000003,23.109666658883896,2.22
30,28,23.042909794051045,0.28800000000000003,23.109693335123012,2.21
30,29,23.042895819266814,0.28800000000000003,23.10971030043838,2.22
30,30,23.042884661620025,0.28800000000000003,23.10972630832869,2.22
30,31,23.042875733906286,0.28800000000000003,23.109739095480467,2.22
30,32,23.042868677225314,0.28600000000000003,23.109749923331773,2.22
30,33,23.042863069383657,0.28600000000000003,23.109757659089663,2.22
30,34,23.042858584355017,0.28400000000000003,23.109763860433095,2.22
30,35,23.042855001621003,0.28400000000000003,23.109769188985734,2.22
30,36,23.042852150211488,0.28400000000000003,23.10977324253731,2.22
30,37,23.042849877765104,0.28400000000000003,23.10977657313138,2.22
30,38,23.04284804479664,0.28400000000000003,23.109779471691702,2.22
30,39,23.042846597849884,0.28400000000000003,23.109781343358886,2.22
30,40,23.04284542728651,0.28400000000000003,23.10978325768008,2.22
31,0,23.195901757636022,5.154,23.199476401823716,5.140000000000001
31,1,23.136779188536014,3.458,23.156297513108864,3.88
31,2,23.12329375698514,3.078,23.154585768009383,3.81
31,3,23.100842599883173,2.412,23.14110870662028,3.3000000000000003
31,4,23.082174956914386,1.818,23.13217684588686,2.9899999999999998
31,5,23.074191080982512,1.564,23.134133739944062,2.9499999999999997
31,6,23.068490562768286,1.482,23.13418089352497,2.78
31,7,23.065380028015007,1.3639999999999999,23.136569276269316,2.78
31,8,23.054761856217738,0.9900000000000001,23.129408173109603,2.5
31,9,23.053483940157903,0.918,23.132095629158112,2.5100000000000002
31,10,23.044360690974603,0.624,23.13545093782372,2.52
31,11,23.042046062308927,0.5599999999999999,23.134526407591203,2.42
31,12,23.039330713395266,0.44600000000000006,23.13408011516818,2.42
31,13,23.03456918512421,0.256,23.134481993564876,2.2800000000000002
31,14,23.03841468689207,0.434,23.144819300894,2.6100000000000003
31,15,23.03358103591355,0.248,23.137147946300455,2.3
31,16,23.03056753007331,0.124,23.138382192915216,2.29
31,17,23.0292985754804,0.086,23.137060708626787,2.1399999999999997
31,18,23.028435511476058,0.06,23.135398271923936,2.16
31,19,23.027219122452866,0.02,23.134130099172197,2.1399999999999997
31,20,23.026870000357405,0.008,23.134684786992736,2.1399999999999997
31,21,23.026717565989262,0.002,23.13499825239362,2.13
31,22,23.026587474835644,0.002,23.135531544842376,2.12
31,23,23.026486570500772,0.002,23.136036617717053,2.1
31,24,23.026412710121082,0.002,23.136624147585586,2.1
31,25,23.02635760428193,0.002,23.13713596514977,2.09
31,26,23.026309077341203,0.002,23.137644476945063,2.09
31,27,23.026272275771525,0.0,23.138126619718715,2.07
31,28,23.026239895892378,0.0,23.138545863011952,2.06
31,29,23.026212042207966,0.0,23.139048881907627,2.06
31,30,23.026188103857663,0.0,23.139423490392215,2.04
31,31,23.026167140181073,0.0,23.139826131479722,2.03
31,32,23.026149722481303,0.0,23.140227643827927,2.03
31,33,23.026133344140373,0.0,23.14060222807703,2.03
31,34,23.026119509364836,0.0,23.140979353125637,2.02
31,35,23.02610695047868,0.0,23.141372294660595,2.03
31,36,23.026095895238704,0.0,23.141702153712092,2.04
31,37,23.026085813380828,0.0,23.1420686139769,2.03
31,38,23.026076777848132,0.0,23.142353336649357,2.03
31,39,23.02606819621483,0.0,23.142714769374223,2.02
31,40,23.02606066578738,0.0,23.142983180627436,2.02
31,41,23.026053987669087,0.0,23.1432752895961,2.01
31,42,23.026047323850676,0.0,23.143546620758354,2.01
31,43,23.026041460816337,0.0,23.143824480137187,2.02
31,44,23.026035812384098,0.0,23.144093888668472,2.03
31,45,23.026030679175495,0.0,23.14435000662276,2.04
31,46,23.02602588532067,0.0,23.14459286922548,2.04
31,47,23.02602137809669,0.0,23.14484586135347,2.04
31,48,23.02601712560159,0.0,23.14510850930612,2.04
31,49,23.02601321481977,0.0,23.145297382622218,2.03
31,50,23.02600927015396,0.0,23.145546197495946,2.03
31,51,23.026005754679094,0.0,23.14576409110468,2.03
31,52,23.026002459506397,0.0,23.145962433486666,2.03
31,53,23.025999255275718,0.0,23.14619615517799,2.02
31,54,23.025996189067016,0.0,23.146408744611527,2.02
31,55,23.025993323488514,0.0,23.146600024269986,2.02
31,56,23.0259905643661,0.0,23.14681701271324,2.02
31,57,23.025987982074376,0.0,23.14701087277162,2.02
31,58,23.025985508921078,0.0,23.14718640661292,2.02
31,59,23.02598308956738,0.0,23.14737423102706,2.02
31,60,23.025980870198417,0.0,23.147561858584325,2.02
32,0,23.214986615448556,6.101999999999999,23.220327813255267,6.0600000000000005
32,1,23.15713428663243,4.106,23.17772463696073,4.58
32,2,23.13096653206279,3.3259999999999996,23.162029251212893,4.2299999999999995
32,3,23.098933531992888,2.358,23.140532000158263,3.4099999999999997
32,4,23.0903238521746,2.1,23.137700710747634,3.3000000000000003
32,5,23.070308814066014,1.456,23.127654686165513,2.81
32,6,23.065189072547845,1.352,23.132553838435246,2.75
32,7,23.05034880373918,0.818,23.12297199450485,2.4699999999999998
32,8,23.053735536394143,0.9299999999999999,23.132001595155106,2.4899999999999998
32,9,23.041580200238144,0.502,23.125921737213403,2.32
32,10,23.040258399889286,0.44400000000000006,23.129459508932406,2.34
32,11,23.036783574916228,0.326,23.129277836989356,2.25
32,12,23.0352817310667,0.27799999999999997,23.13324014978548,2.32
32,13,23.031470001308197,0.134,23.129710986432215,2.1399999999999997
32,14,23.029886563231837,0.068,23.131352945643,2.08
32,15,23.028873234847964,0.04,23.132512904323875,2.08
32,16,23.028134879958134,0.026,23.132111182154265,2.07
32,17,23.027621721798806,0.012,23.132581239491603,2.09
32,18,23.02732934738898,0.01,23.133311302529613,2.0500000000000003
32,19,23.02712639555872,0.008,23.13396632755256,2.04
32,20,23.02697779087352,0.004,23.134682525652384,2.06
32,21,23.02685794426996,0.004,23.135300074703135,2.08
32,22,23.026762109782485,0.004,23.135946088988543,2.09
32,23,23.026681287956595,0.002,23.136555384287902,2.09
32,24,23.02661311865434,0.002,23.137151854277764,2.09
32,25,23.026552243926822,0.002,23.137640072940528,2.08
32,26,23.026499204210694,0.002,23.13817385899664,2.09
32,27,23.026456533473464,0.002,23.13861903589567,2.06
32,28,23.02641677802799,0.002,23.1390586966164,2.06
32,29,23.0263831970078,0.002,23.139472014715672,2.04
32,30,23.02635209669003,0.002,23.139872666953643,2.06
32,31,23.02632655716324,0.002,23.14028706824673,2.0500000000000003
32,32,23.026303274830095,0.0,23.140674098482975,2.0500000000000003
32,33,23.026282221979294,0.0,23.14101524356834,2.04
32,34,23.02626258263026,0.0,23.14134485310957,2.04
32,35,23.026245748449924,0.0,23.141709076987883,2.03
32,36,23.02623043182848,0.0,23.141998349534017,2.03
32,37,23.026215676641083,0.0,23.142301898520447,2.02
32,38,23.026203266964583,0.0,23.142564607981797,2.02
32,39,23.026192007847033,0.0,23.14284605424418,2.01
32,40,23.026180860528978,0.0,23.14308911872045,2.01
32,41,23.026170932015688,0.0,23.143349802930366,2.01
32,42,23.026161678773864,0.0,23.143597238886105,2.01
32,43,23.02615325229275,0.0,23.143811523022567,2.0
32,44,23.02614539359253,0.0,23.144038550921145,2.0
32,45,23.026137871585284,0.0,23.144251485279604,1.9800000000000002
32,46,23.026130985530642,0.0,23.14445003699063,1.97
32,47,23.026124325522556,0.0,23.144657179159037,1.9800000000000002
32,48,23.02611854475545,0.0,23.14484298596129,1.97
32,49,23.02611279589846,0.0,23.14502426494571,1.97
32,50,23.026107451193813,0.0,23.14520677376831,1.97
32,51,23.02610222827618,0.0,23.145384366323434,1.97
32,52,23.026097554259263,0.0,23.14555879841573,1.96
32,53,23.026092927938947,0.0,23.145693936051366,1.97
32,54,23.02608851554781,0.0,23.14585920496761,1.97
32,55,23.0260845855848,0.0,23.146014111248792,1.97
32,56,23.026080467289322,0.0,23.14618208697084,1.97
32,57,23.02607701605629,0.0,23.146316548062256,1.97
32,58,23.026073463552567,0.0,23.146459331878788,1.97
32,59,23.02607016050959,0.0,23.146588471118218,1.96
32,60,23.026067035240494,0.0,23.146709704255827,1.96
33,0,23.189771708770543,5.2,23.19642716331286,5.24
33,1,23.139149220050076,3.5860000000000003,23.162322455890422,4.130000000000001
33,2,23.112176579459113,2.814,23.146014088724215,3.6700000000000004
33,3,23.09566358909851,2.228,23.139801903494376,3.45
33,4,23.07947113583293,1.796,23.131391315642333,2.92
33,5,23.071865685477402,1.49,23.133306587622634,2.9899999999999998
33,6,23.060179988656216,1.1159999999999999,23.127094996292943,2.68
33,7,23.050717238918153,0.8160000000000001,23.12628042425186,2.48
33,8,23.047283390162452,0.676,23.126300715626257,2.4299999999999997
33,9,23.04206638093779,0.51,23.124884880940353,2.27
33,10,23.03970029228793,0.42,23.130175316119917,2.29
33,11,23.035245545221684,0.252,23.131247448752866,2.21
33,12,23.033286960027024,0.192,23.133251147113818,2.27
33,13,23.031947294046688,0.132,23.135460473371925,2.2800000000000002
33,14,23.03058749453655,0.104,23.136388690008115,2.2399999999999998
33,15,23.029726746330443,0.068,23.136134043042865,2.15
33,16,23.028882101390483,0.04,23.138222010900655,2.13
33,17,23.02818978959848,0.024,23.13807779473391,2.11
33,18,23.027852743416332,0.016,23.138791904642396,2.1
33,19,23.02757332941796,0.012,23.139757783630895,2.11
33,20,23.027347369351354,0.01,23.140795765690914,2.13
33,21,23.02717472619019,0.004,23.14133089344946,2.11
33,22,23.027028516015335,0.0,23.14201872356205,2.11
